"CITING","CITED"
5628910,3264372
5856775,4952902
4330530,3678164
5829692,5395417
5490461,4932322
5341525,4230364
5999257,3526460
5335594,4700488
5080976,4247196
4190151,3205603
4441962,3677886
4902407,3410791
4404222,3536712
4096769,1765209
4763896,4455019
3971741,2888452
5089678,3430012
4821088,4553159
4025692,3754972
4243605,4031121
4609542,3828106
5532830,3753240
5076112,4704917
5656221,3499874
5211557,3567200
5460176,3169529
4614478,1439364
5893479,5555999
4565082,3623856
4407295,4120294
5645580,3935864
4056203,2426114
4983115,3941537
4775951,4063082
5810113,4415061
5005419,4569231
5908249,3325175
4937702,4631408
4115302,3786005
4426095,3702193
5852850,3078533
5542098,5203010
4858701,3885634
5702326,5380262
4718578,537615
5739449,1561371
5614353,5473218
5651041,4424443
4551789,3546539
4176701,3036506
5222156,4636627
5724707,5201448
4843112,4181983
4715688,4508429
5988441,2072841
4029492,3752816
4477076,3897060
5954393,4779922
5442089,4177342
4718388,4671241
4627295,4186599
4801174,4700982
3875813,3448249
4573803,4264212
5066900,4935858
5898458,4991008
5445364,2425659
5775095,4754924
5972832,4563434
5194237,3019084
4553678,4209101
5394234,4023010
5867107,4736970
5918477,171267
3880765,3480083
5690853,4518651
5998763,3863047
5762048,2953156
4046150,2918919
4569434,3342304
4906537,4722877
4913885,3305322
5847036,4189451
4986305,3021869
5188222,3533503
5740658,3022605
4888251,4231181
5622833,4803314
4884790,4659069
5479569,4941122
5255768,3110453
5690490,5224049
5993446,5555618
4809158,4488610
5145340,3940151
5365993,4924932
5911837,5102777
4766908,4030498
5252587,4405714
4790589,174259
4066086,3833005
5434700,5247601
4138319,3947319
5117539,628619
5134889,3479081
4803819,4462572
5778851,5167211
5764615,5040159
5086463,4254308
5847389,4246469
5208427,3761601
5598963,4158490
5398240,5090012
5161426,2884771
4584061,2934477
4392256,1925991
4964649,4741550
5702009,5285907
5197034,4718043
5437679,2521027
4631819,3786317
5414158,5262573
4438332,3351755
5035098,1733169
5090287,4627322
5663718,4758962
5061447,4777826
5183646,3895494
4533899,3360620
5253737,3770085
5521309,4338085
5135784,4234635
4406509,3850497
5285712,4903574
4953129,4435789
5820115,5431500
5059220,4806189
5880937,5036301
5559338,5161059
5337996,4690363
4844030,4484550
5779044,3308911
5531809,4743276
5625978,1531300
4736351,2621238
4507798,3003062
5868344,1665739
4727965,3809195
4142094,1613770
5360767,4903214
5303109,4280148
5238610,4372745
5119730,4406227
5109750,3990355
5595129,3741464
5734990,5058837
5522269,4839590
5036092,4977173
5972798,5705320
5685259,5195465
5382393,1331096
5783908,5111114
5976355,5296131
5435785,4877050
3868476,3030441
4901076,4377806
5376326,4357395
4721085,2426740
4076216,2910270
4883803,4808581
5786058,5114787
5767323,4987271
3913496,3690717
5486014,605162
5918999,3513590
4629455,4346703
5603935,4064253
4608173,2738074
5070775,3313230
5609969,5366544
5042035,4829520
5771901,5031640
4693676,4540359
5495941,4991737
5433890,3457173
5109547,4835821
5146645,1850810
5793376,5285275
5330253,4700921
3969779,3768439
4794962,4732183
5817824,5552502
4129404,1967001
4284939,3155880
5607054,5128829
4530611,4363559
4842268,4708128
5131993,4465893
4215921,3565521
4588242,4343523
4061098,1888891
5303413,4817820
5354720,5053378
5985460,4099977
5503655,5160532
5473984,4872026
4851123,3884803
4978837,4334146
4066276,3899185
5209163,2631349
5924963,5577985
4858713,4678052
5084213,3652688
5513739,4801044
5517625,5269005
4272031,4026673
5638156,3742631
5402667,4802371
5917630,5530576
5150700,4287868
4792382,3895448
3891769,3767816
5341938,4752383
4223797,1517006
4754275,3849979
5281900,4580083
5971239,4571872
4410487,3987860
5746721,5282787
5843796,5155052
4803473,3631994
5553657,5119864
5431771,4418284
4876896,1760331
5203620,1557765
4501147,4080564
4520447,4181948
5578328,4621678
4607512,3909591
4431464,2851263
5923952,5476819
4214515,3713379
5243818,3737286
5303370,4835713
4631709,4402069
5275015,2556893
4761724,3909702
5326504,3343821
4639228,3742536
5326337,2001215
5638872,4911314
4547208,3408438
5698302,4279958
5683479,4009011
4854196,4439470
4197707,3667348
5800656,4935300
5544244,5081675
4498721,3960423
5447164,4914568
5860633,5326074
4942135,3751879
4300797,3623762
3921600,2749049
5990721,5517532
5203530,4704934
5158689,4139461
4058999,3579803
5314943,4426482
4149298,3213559
5010873,4347834
5925598,4741843
4778660,4394349
5085768,4716024
5259519,3685660
5388440,3611768
4822508,2091627
5863536,4337201
4039263,3512813
4771086,2982762
5113239,4458297
4193553,2015158
4577560,2898854
5149344,4233154
5742249,4581483
5720756,4452357
5108553,4551746
4574635,4475397
4946736,3953566
3977183,3395886
5327883,4668218
4994908,4616214
5878753,4889145
5540869,1000089
5338644,2627460
3970748,2910493
3875268,1223083
4285366,2946348
5876301,5109826
5138469,3915548
5902857,4035565
3963569,3720595
5650828,3609685
5923995,4387145
5800379,4966597
5940317,5422499
5180463,4208501
4318529,3709460
5088537,4004627
5907960,5727400
5459548,4621272
4952125,2922377
5304143,5009391
5502387,4450408
4869509,3025064
5811199,4634644
5613464,2595324
5620449,5433720
5376918,3395388
5435193,4588198
4721140,3246446
5420727,4685005
4228565,161409
5497244,5159460
5829444,5027818
5951029,5773954
5440832,5097621
4515577,3924481
5081964,4465042
4762940,2464033
5759019,5417281
5303325,1811589
5518402,5316484
3899857,2869903
5012833,3104554
4877455,2861050
5513055,4646285
5550253,3457268
5589022,3629034
5460780,3904369
4867513,4055924
4819519,4513643
5868706,5102390
5220260,4937685
5987463,5655116
5215728,3941875
5759678,4833172
5930492,5129067
5491864,4769022
3918030,3798606
4620107,4451895
5377750,2673614
3934811,2118443
5648812,4638368
4067971,3683080
4209895,2804602
4337184,3939123
5644780,4811296
4655676,4062455
5992546,5776593
5939199,4419513
4882799,2477231
4271057,4143018
5021051,3860003
5262123,4505878
4225184,3977725
5727523,5623906
5552468,5057566
4705859,3186994
5319258,5003205
5340978,4985911
5883455,5528092
4882264,4095982
5971869,5150905
5558520,5029902
5530526,2864756
4901595,4212363
5349480,4786983
5537648,4700317
4868170,2801202
4369287,3557037
4927043,2335260
3921948,1137583
5744625,4812449
5131123,3311962
5108047,3047259
4692229,4292160
5832747,4217759
4218203,3970732
4739678,4602696
4145156,3342118
4044598,3739634
4975786,4682215
4869898,4627977
4127459,3857764
4522296,3241841
3998197,2753490
4797691,4585300
6002672,4696058
5381031,4532534
5657780,4214598
5694926,4838257
4087642,3492432
5556779,5468628
4842901,4731294
5059866,4739169
5763485,2662046
5708912,4851875
5676072,4788920
5217292,4901922
5938323,5321586
4828473,3859400
4904404,4668412
5119640,4287724
4186332,3970979
5860960,4900306
5585221,3382297
5540092,4276540
5061878,2852720
4936688,4339992
5236523,3694198
5257296,3496017
5488286,5013929
4360059,2287066
5279012,3859948
4591993,4069426
4262664,2559473
5437415,2664675
5884285,4642767
5464479,4589203
4429857,2661063
5967882,5121572
5440620,5161037
4374514,4140101
4426243,2768153
5872579,4463359
5125235,4400944
5553441,2324401
4848856,3590752
4550558,3013378
4548913,3660513
5028804,4455522
5115403,4546910
4880429,4627853
5865123,5503083
5650414,5420138
5195455,3792686
5593567,4895640
4570538,3450092
5697976,4043344
4238847,3795099
5060090,3938190
4218316,3819053
4626358,3067879
4614384,340770
5925400,5384149
5973638,5570373
4114793,4002281
5784113,4530048
3920011,3470394
4821030,4310839
4199877,2238316
4869624,4397592
4113981,3884840
4463468,2969557
4474026,3209553
4433454,3135021
5865261,1479064
5520631,4853375
5235817,3864570
3939967,2927394
3937852,3814005
5492128,5083563
5218111,4837321
5339075,3662328
4179090,2641429
4126895,4050095
4269879,3625918
4687117,4535889
5976014,3674286
5649219,5404526
5379879,3061303
4915401,4681340
5951485,4250888
5213394,3860976
5048147,4651442
5342198,4521194
5330493,4735202
4399086,3870451
4007047,3522044
5968129,4736422
4009544,2300480
5033194,2224226
4774481,3764940
5605761,5334699
5510805,5376944
5934394,4817741
4812051,3283560
4477684,4057571
5926413,5617349
4186237,2933732
4157464,3745291
4795829,4626605
5929919,4635114
4261231,2834859
5608814,4823194
5922883,5756528
4783776,4094010
3946139,3318721
4596140,3597676
5009631,1563065
4400381,2924598
5493405,5037199
3915373,3140044
5290273,5057104
4717281,4557624
4928261,4695979
5988809,4946298
5410275,5027251
5902537,4961154
5212319,4745126
3995172,3694673
4887886,4187336
4569216,3401557
4997628,4828808
4972000,4880842
5451195,4624165
4336777,4196703
5776388,5360586
5390374,4285076
3949813,1303769
5891419,5607662
4360076,4122914
5610602,5260512
5872042,5270255
4953042,4622606
4239366,3934735
5103335,4099415
5585891,5185628
4584673,4404673
5265401,5031418
4014625,2942773
5167250,1750214
5474008,3611461
4667975,1714283
5964720,5447167
5658651,3686125
5649016,4677677
4308443,4158759
4357673,4227079
5083638,4787467
4608562,3964023
5924468,5522445
4061688,3136822
5810748,5065762
5996304,3676198
4903524,3516284
3866169,3021513
5178423,3408099
5549743,4483029
4497233,1903238
5626496,5201677
5135064,4468047
4517292,3892632
5158569,4235229
4289075,2834303
5290006,3729165
5034024,4728346
5558427,5126926
5327178,4092502
5816348,4458485
4895285,919301
5716375,4904240
5579735,1366530
5401121,3707848
3977608,3123304
5140989,4295470
5176615,4084391
5101519,4375706
5588633,5147096
4917099,4527567
5505607,1000089
5627757,5237818
4709916,3298689
3981014,3740749
5627070,4690915
4273492,3693812
5948011,5464436
4349993,4139971
5472466,3302547
5959882,5677868
5581883,3642030
5493976,4535703
5605675,4048300
3935163,3464953
5603046,5408676
4506355,3927252
5193328,2883916
5975059,5806498
4978741,4694033
5783715,5306853
5530184,5097096
4326182,3947796
5656341,4390575
5457257,4365105
4436075,4015567
5982405,4704615
5562998,3849865
5245360,3458219
5269679,3730668
5306869,4187390
3977920,3660735
5859492,4463281
3918031,3477063
5487425,4926943
4314233,3678205
5414045,4713420
4445388,4262544
4833775,2441181
5942562,5288775
5954219,4859348
4362248,4100684
4185595,3828736
4990084,3738183
5883062,5378409
5033302,4441355
5472308,5150936
5831467,5020020
4499022,4191579
5146818,4046038
5983321,5170476
5516585,3361632
4843581,4344149
4917865,4284602
5530750,5115240
5844902,5563875
3973264,2792448
5939373,4711748
5982918,4716456
4242160,4081220
5759557,4337241
5753728,4359411
5822967,4409784
5443885,5100716
5659017,3560475
5762206,3333708
5575643,2942604
5832028,4567602
5122801,4823139
5192417,4512870
4930677,3555763
3924529,3543679
5345285,5081480
5613739,4286825
5848112,4476394
5422872,4592625
4353694,3583609
5770901,4536669
5733676,4118544
4068012,3940499
4952857,4458190
5495971,3734394
4337375,2771509
5548564,4865042
5861989,4712852
5035750,4655847
5192521,4981663
5374621,4439359
5066881,4403163
5998570,5102656
5138756,4019401
5628584,490484
5003806,4212620
4255535,3313787
5617891,545503
5516563,4447271
5711672,4208648
5141235,2607595
5694534,4511975
5569295,4768507
5141382,3837511
4103145,161313
4830544,4386876
5425649,4701703
4535038,4287273
5902997,4528446
4731276,3708383
5505130,3973495
5237832,2859945
5904401,5153951
4682506,4120203
4192015,3997719
4961766,4784445
4746205,3748015
5503933,5011861
5839239,4980999
5160486,3723064
5679007,5400216
4777502,3675557
5711727,5375103
4368095,3751876
5897415,4494037
4822486,3882025
4841701,4282694
4592155,155664
4964244,4501182
5826631,4046055
4140781,3149108
5687336,4984151
4914658,4349907
4558354,4481537
5881877,5056661
5718224,5553605
5142180,4487299
5743791,2334172
5514525,4252879
5762286,3381909
3877210,3704579
4109213,3159787
4583707,3994465
4345539,3254837
4354389,3296867
4895838,4710490
4827901,1779201
4109164,4031476
5692366,4558558
5864770,5459662
5874525,3903202
4915532,1679758
5224900,2064661
3942415,3421786
5864762,4794635
5440932,4932263
5907423,5153769
4676352,2944440
4183816,3374240
5376428,3709861
4815129,4396947
5683448,3868956
4669669,4013230
4831583,4607966
4822365,4663720
5879638,5316735
5344491,4757781
5209665,4990092
5519907,2768924
5624394,5328478
5156676,4295823
4861630,4001184
6009472,5754764
4046430,3979155
5687903,2087362
4008019,1833275
5672216,1604483
4051774,3329088
5911960,4780447
4285876,4138422
4952181,3165941
5997812,4909931
5104807,3190731
5984599,4444533
5979997,4600243
5909681,4876643
4565641,4264484
4059348,3583794
4751458,4167748
5537633,5241464
5233259,4642508
4435820,1684504
6007590,5863305
5704365,5188116
5537925,4698767
5184391,3787951
5293723,3654734
4829017,4225945
5170595,4962562
5597788,4294729
5743045,5638638
5513991,4911642
5436625,5039846
5427522,5224854
5622962,5250539
5042665,4915247
5505611,1000089
4922038,3231519
5439178,4232828
4769346,4403017
4572014,3756669
4425616,4074072
4154151,3575102
5163731,4626022
4940426,4470195
4393338,2295285
4696377,3964692
5392898,4162778
5918868,4858901
4240136,3696340
5007395,4412554
3898792,3611705
5450720,3354645
4285826,3032505
3858406,2155516
5592532,5109220
5817013,5330471
3998095,3630072
5919922,5177200
4353513,3780963
5934574,4936507
4825178,4096451
5116072,4889356
5026655,4839307
5446482,4815033
5562985,4733942
5942118,5332494
5227797,3124798
4734476,3953544
5026503,3580950
5128678,4012738
5308389,4719036
4591120,4247069
4004364,2856717
4589793,3797949
5130257,4735906
4726000,1476749
5383163,4789245
5656035,4902281
5926980,4014114
4254158,4069358
3877779,3229570
5272548,4959736
5684254,5190116
5683570,3843400
4458752,3439740
4817363,4307557
5743634,4719548
4853853,4361877
5078059,2737108
4642396,2867669
6003987,5099255
4549777,4307922
5440277,4978930
4690523,4352711
4812094,1140974
5360548,3812973
4861168,3796968
5400975,3114654
5986536,4961066
5045364,4859876
4043846,3598568
4538646,1392456
5791065,4627176
4788320,4611080
5536121,5039262
4627677,2476943
4592737,2911803
5935666,5234993
5893458,4266716
4630643,2992657
5386510,5113523
4139882,3081397
5526462,4347219
4270430,4067254
4576661,4288471
4082653,3537985
4763916,4556231
5269653,4257737
5236918,4665074
4561273,1439552
5962183,4636540
4544112,3240510
4771495,4112726
4359699,4310812
5828306,5396224
5128374,4551342
6005981,5021971
5467138,4663665
5353200,3542988
5939659,663955
5702187,2029265
5600303,5091924
4338265,3310069
4254410,3786501
5292047,3469289
5389738,5032708
5976235,4957754
5585389,3879542
5502626,5211467
4499817,3935810
5874487,4760101
5428886,3497939
5790601,5608761
4668480,3701682
5809629,2648487
4669952,2236265
5800412,5061254
5936328,5073739
5822522,4953103
5785278,5538453
5868311,5309940
4860219,4699365
5327219,5018861
5358516,3035583
5702414,5064417
4349242,3378670
4122820,3521726
5049306,3089855
5127310,4201113
4570337,3730779
4930740,4695026
5102785,4672040
5526831,3991704
5841969,5577042
5117665,4487441
4599547,3710223
4741639,4493572
4447743,3060370
5749882,4528982
4463445,4096571
5823920,5098361
4719812,2187835
4457739,4030373
3988873,2352503
5810764,5342357
4171582,1871856
5583289,4956997
4222301,3962946
5822012,5619251
5537985,4984556
4199810,3562716
4545007,3357770
5592992,3907040
5207585,4581679
4641049,4479067
4835188,4681897
5432429,4234840
5703191,2326059
5852300,4559452
5958348,4558017
5509939,4668406
5872991,5652906
4451075,3326595
4151764,1036585
4733668,4057049
5377686,4178917
5183024,4688538
5555450,5095541
5796909,5018865
5812207,4774715
4312202,2453505
5402558,3018026
5030895,3882405
5868990,2151131
4698998,3567178
4687568,3493517
4497125,2513239
5323727,2948247
5779903,5035798
5366319,3217614
5366686,5001001
5810126,5547049
5428044,3435041
5026572,2521849
5879910,4341765
4154475,4057289
5533899,5240417
4146361,2365616
5066887,4731563
4805244,1468072
4438425,4275379
4317189,2410835
5645068,4583553
5000674,4100235
3900715,2783865
4767400,4507119
5585030,4231883
4780040,4269303
5941918,5265417
4023937,3591987
5775194,4640165
5904562,5175125
4483972,4339563
4835213,3668178
3902441,3141435
5754205,5530465
4469911,4100220
4876402,3661798
5968257,5776244
4858175,4628343
3911458,3618488
4814904,3801969
4564595,2222885
5239804,2806443
4662531,3637246
4972955,1668808
4782036,4569701
5239342,5049470
5268256,3959106
5074864,4361141
4478885,4232087
4679590,3699926
5200900,4677558
4498981,3022893
5059146,4816714
4280715,2920331
4196647,3698548
5038703,4770114
3861141,2395113
4187179,1651983
5073125,4392700
5128573,3551714
5433247,3570543
5104418,4115313
4113977,3669436
5101570,4628612
4878695,2422223
5836664,4089599
5715701,4462460
5028148,4290655
4229316,3845315
4745154,4439334
4468792,3493865
5111081,4855623
4289191,2279380
5681557,5032396
5904367,5060972
3888475,2996079
4467816,3433214
5458444,2306807
3945513,3051812
5091646,4507551
5327485,4937853
4968726,4554347
4082993,3749356
4733102,2565005
3876900,3555335
5910051,5111638
5575262,4437443
4744931,4022555
5775537,5137278
4048737,2951301
5291988,2670838
4458624,2209539
5400810,4145600
5262190,4011345
5696625,2381614
5982570,5493670
5973504,4954873
4851831,4208909
5421800,1509750
5961693,4941962
4920512,4774202
5699169,5187592
5996153,3788699
5552105,2848743
4346288,3835299
5593745,3864908
4830512,4767219
4749154,2937830
5048713,3902626
4752334,3893844
5075157,4340640
5534039,4509956
4309670,4081763
4378928,3339292
5870554,5280627
4963124,4205563
4097043,3685221
5790008,5148141
5273469,4940437
5099616,3476662
5781789,5488710
4517395,3842137
4276656,4124778
4258794,3853183
5013506,4134882
5141637,4810379
4186362,3559124
5963476,5243559
5511278,3844478
5842119,3890574
4489530,1350633
5419443,4936469
4822292,4053194
5250492,3672935
4759960,3265033
5616426,5165981
4629436,3173162
5376828,4336561
3958835,3833268
5172379,4775978
4150860,1851770
5564438,3578971
5274847,3346875
3981694,2234735
4150276,2358800
5559961,5363483
5115132,4315318
5333059,4804610
4347580,4103333
5992355,4811705
5069460,1493934
5457010,5362610
5853565,3531394
5283805,4738713
5749649,4723901
4637942,4535021
5987450,5628012
5909486,4833705
4590478,3031665
4849876,4527238
4628571,4280253
4013992,2755343
5893348,4116179
5310473,4713165
4367378,3087028
4018852,3661877
4676009,2720714
5615200,5493552
5108616,4181605
5904907,3541000
4493653,3310885
4890552,4088072
5732374,5435184
5199822,4889640
4109697,1608234
5761939,3815393
6004597,3390460
5162332,4882319
5605725,4900620
4412282,4032721
4201158,2591191
5638573,4050913
4885846,4443551
5147900,3709861
4352302,3541878
5073338,4778652
5561901,4863070
5716439,4477366
4014003,3806905
4741231,3151258
4104737,2571366
5251127,4791934
5562283,4875679
5943614,5625869
4947892,440100
4196084,2915961
5852921,4452034
5557421,4977455
4277633,3576011
4139094,3884354
4065338,3143155
5744432,5569406
5926682,5453823
5807264,4598715
5561604,4275449
5453250,3394925
5571572,5246881
5593718,3894540
5397560,4813767
5300494,4402977
5807591,1000089
5164009,5063871
5071675,3916825
5514131,4955377
5124858,3792917
5607148,3550493
4984613,3738013
5899893,5260345
4375967,3036984
4353628,3455329
4758596,3329147
5339368,4920426
5650278,4873191
5867904,5476140
5500305,4808457
5359875,4977772
6007973,5336589
5068000,2709475
4232450,2539560
4821400,3868276
4895934,4430495
4497308,1438719
5788049,3312326
3885742,3806031
5665078,5123910
5829368,4722287
5973563,5497122
5127602,4836469
4404704,2723864
4384077,4180529
4666271,4346403
5354485,4770807
5919355,4279739
5998809,5456207
4733533,4118149
5996582,5843017
3991371,2896018
5553981,1251861
4668202,3300797
4360133,3480186
5996841,1652540
4771550,3520055
5718248,5443504
4108224,3881615
5129452,3624822
4332292,4040477
5140117,4578551
5609430,2521169
4125295,3657658
4787925,4419110
5918557,183947
4149256,3894219
5186304,4928383
5584959,4203835
5004090,3396977
4589281,4240285
4679795,2997302
5909403,5638316
5675759,5499352
4949957,4624246
3875657,3786560
5148902,4570768
4245263,4000513
4544788,4450311
5242749,4568581
4957223,4865229
5325246,4954902
4069917,2682949
5366952,5098497
5896850,4827652
4803102,4250273
4477683,4173585
5775113,5050398
4128631,3275561
5306215,4185520
5465948,1058314
4080963,3835851
5545935,5015546
4172007,4014740
4646807,978550
5594490,5247575
5244348,4338064
5511919,3656466
3948257,3037506
5052207,3060992
5969956,5521526
5114154,1745719
3972425,3786765
5109581,1697893
5710666,3633301
5872704,4618780
5182028,2783200
4605179,3053467
5863185,4192192
5126066,4634551
4727392,4145965
5771943,1914278
5960169,5392244
5742504,5095204
5861337,4576851
5478380,3016308
5353955,4830204
5020437,3956990
4464098,3622250
