Pais,Anho,NPatente,NCitas,Rango
ES,1983,4415814,5,9
ES,1983,4423329,5,9
ES,1983,4379793,5,9
ES,1983,4367727,5,9
ES,1983,4405782,4,10
ES,1983,4391460,4,10
ES,1983,4391463,4,10
ES,1983,4420157,3,11
ES,1983,4391469,3,11
ES,1983,4367669,3,11
ES,1983,4370939,3,11
ES,1983,4371649,3,11
ES,1983,4401531,2,12
ES,1983,4384001,2,12
ES,1983,4367379,2,12
ES,1983,4367748,2,12
ES,1983,4369986,2,12
ES,1983,4372137,2,12
ES,1983,4396380,1,13
ES,1983,4403637,1,13
ES,1983,4407770,1,13
ES,1983,4410564,1,13
ES,1983,4411118,1,13
ES,1983,4413658,1,13
ES,1983,4419939,1,13
ES,1983,4389604,1,13
ES,1983,4368896,1,13
ES,1984,4465098,17,1
ES,1984,4438622,13,2
ES,1984,4449419,11,3
ES,1984,4457339,10,4
ES,1984,4479646,10,4
ES,1984,4486263,10,4
ES,1984,4452046,9,5
ES,1984,4476962,9,5
ES,1984,4423817,9,5
ES,1984,4425670,9,5
ES,1984,4461321,8,6
ES,1984,4435935,7,7
ES,1984,4457391,7,7
ES,1984,4461109,7,7
ES,1984,4429766,6,8
ES,1984,4456319,6,8
ES,1984,4459113,6,8
ES,1984,4459897,6,8
ES,1984,4448283,5,9
ES,1984,4471598,5,9
ES,1984,4485924,5,9
ES,1984,4426037,5,9
ES,1984,4448329,4,10
ES,1984,4451372,4,10
ES,1984,4461259,4,10
ES,1984,4475834,4,10
ES,1984,4485753,4,10
ES,1984,4425302,4,10
ES,1984,4446378,3,11
ES,1984,4447507,3,11
ES,1984,4458617,3,11
ES,1984,4476884,3,11
ES,1984,4478996,3,11
ES,1984,4479330,3,11
ES,1984,4483466,3,11
ES,1984,4430168,2,12
ES,1984,4430905,2,12
ES,1984,4436141,2,12
ES,1984,4441757,2,12
ES,1984,4447417,2,12
ES,1984,4452365,2,12
ES,1984,4463726,2,12
ES,1984,4478271,2,12
ES,1984,4427076,1,13
ES,1984,4432326,1,13
ES,1984,4439942,1,13
ES,1984,4446605,1,13
ES,1984,4456230,1,13
ES,1984,4459956,1,13
ES,1984,4466611,1,13
ES,1984,4471569,1,13
ES,1984,4474256,1,13
ES,1984,4477703,1,13
ES,1984,4482883,1,13
ES,1984,4486155,1,13
ES,1984,4488394,1,13
ES,1985,4541422,22,1
ES,1985,4524765,21,2
ES,1985,4550116,17,3
ES,1985,4546439,16,4
ES,1985,4512238,16,4
ES,1985,4514010,16,4
ES,1985,4515752,16,4
ES,1985,4527705,13,5
ES,1985,4527345,12,6
ES,1985,4527809,11,7
ES,1985,4539728,10,8
ES,1985,4544559,10,8
ES,1985,4512160,9,9
ES,1985,4541543,7,10
ES,1985,4509916,7,10
ES,1985,4523345,6,11
ES,1985,4559892,6,11
ES,1985,4535159,5,12
ES,1985,4540024,5,12
ES,1985,4542002,5,12
ES,1985,4543790,5,12
ES,1985,4493392,5,12
ES,1985,4527031,5,12
ES,1985,4552882,5,12
ES,1985,4553644,5,12
ES,1985,4557045,5,12
ES,1985,4543788,4,13
ES,1985,4546913,4,13
ES,1985,4524585,4,13
ES,1985,4560545,4,13
ES,1985,4533164,3,14
ES,1985,4537362,3,14
ES,1985,4545226,3,14
ES,1985,4548952,3,14
ES,1985,4503753,3,14
ES,1985,4519476,3,14
ES,1985,4523672,3,14
ES,1985,4527591,3,14
ES,1985,4558575,3,14
ES,1985,4559381,3,14
ES,1985,4538378,2,15
ES,1985,4544358,2,15
ES,1985,4546879,2,15
ES,1985,4492671,2,15
ES,1985,4501574,2,15
ES,1985,4505216,2,15
ES,1985,4505247,2,15
ES,1985,4508244,2,15
ES,1985,4514001,2,15
ES,1985,4522225,2,15
ES,1985,4526213,2,15
ES,1985,4529394,2,15
ES,1985,4531388,2,15
ES,1985,4553531,2,15
ES,1985,4559294,2,15
ES,1985,4562514,2,15
ES,1985,4533021,1,16
ES,1985,4541164,1,16
ES,1985,4548406,1,16
ES,1985,4495892,1,16
ES,1985,4509683,1,16
ES,1985,4512749,1,16
ES,1985,4515806,1,16
ES,1985,4520956,1,16
ES,1985,4521386,1,16
ES,1985,4525009,1,16
ES,1985,4551193,1,16
ES,1985,4561490,1,16
ES,1986,4606480,22,1
ES,1986,4617928,22,1
ES,1986,4602390,17,2
ES,1986,4626214,16,3
ES,1986,4616688,16,3
ES,1986,4565115,15,4
ES,1986,4571200,13,5
ES,1986,4589335,13,5
ES,1986,4621543,10,6
ES,1986,4606451,9,7
ES,1986,4610907,9,7
ES,1986,4594936,9,7
ES,1986,4601051,9,7
ES,1986,4563467,9,7
ES,1986,4582086,7,8
ES,1986,4620194,6,9
ES,1986,4622892,6,9
ES,1986,4599911,6,9
ES,1986,4604245,5,10
ES,1986,4612124,5,10
ES,1986,4618625,5,10
ES,1986,4619088,5,10
ES,1986,4591286,5,10
ES,1986,4597026,5,10
ES,1986,4566922,5,10
ES,1986,4629026,4,11
ES,1986,4629082,4,11
ES,1986,4572314,4,11
ES,1986,4608876,4,11
ES,1986,4609443,4,11
ES,1986,4610396,4,11
ES,1986,4616373,4,11
ES,1986,4589051,4,11
ES,1986,4597361,4,11
ES,1986,4620478,3,12
ES,1986,4625367,3,12
ES,1986,4627181,3,12
ES,1986,4568351,3,12
ES,1986,4572361,3,12
ES,1986,4574918,3,12
ES,1986,4575427,3,12
ES,1986,4580967,3,12
ES,1986,4581886,3,12
ES,1986,4585404,3,12
ES,1986,4612921,3,12
ES,1986,4594009,3,12
ES,1986,4596029,3,12
ES,1986,4563452,3,12
ES,1986,4563477,3,12
ES,1986,4625528,2,13
ES,1986,4573243,2,13
ES,1986,4577627,2,13
ES,1986,4580834,2,13
ES,1986,4603630,2,13
ES,1986,4610723,2,13
ES,1986,4614748,2,13
ES,1986,4587676,2,13
ES,1986,4590775,2,13
ES,1986,4594783,2,13
ES,1986,4564312,2,13
ES,1986,4565181,2,13
ES,1986,4565900,2,13
ES,1986,4632735,1,14
ES,1986,4570795,1,14
ES,1986,4571958,1,14
ES,1986,4573615,1,14
ES,1986,4584372,1,14
ES,1986,4585070,1,14
ES,1986,4603134,1,14
ES,1986,4606426,1,14
ES,1986,4614833,1,14
ES,1986,4587846,1,14
ES,1986,4589371,1,14
ES,1986,4596182,1,14
ES,1986,4598629,1,14
ES,1986,4598856,1,14
ES,1986,4566998,1,14
ES,1987,4646367,18,1
ES,1987,4641633,16,2
ES,1987,4692975,15,3
ES,1987,4669464,14,4
ES,1987,4706905,14,4
ES,1987,4681209,13,5
ES,1987,4685301,10,6
ES,1987,4671518,10,6
ES,1987,4709960,10,6
ES,1987,4656181,9,7
ES,1987,4644859,8,8
ES,1987,4709892,8,8
ES,1987,4642288,7,9
ES,1987,4711108,7,9
ES,1987,4684838,6,10
ES,1987,4655333,6,10
ES,1987,4658781,6,10
ES,1987,4669975,6,10
ES,1987,4672884,6,10
ES,1987,4646632,6,10
ES,1987,4697949,6,10
ES,1987,4710122,6,10
ES,1987,4684577,5,11
ES,1987,4690046,5,11
ES,1987,4665798,5,11
ES,1987,4668513,5,11
ES,1987,4653161,5,11
ES,1987,4634642,5,11
ES,1987,4693123,5,11
ES,1987,4693236,5,11
ES,1987,4712365,4,12
ES,1987,4684857,4,12
ES,1987,4662108,4,12
ES,1987,4662200,4,12
ES,1987,4663911,4,12
ES,1987,4667794,4,12
ES,1987,4669909,4,12
ES,1987,4646868,4,12
ES,1987,4654079,4,12
ES,1987,4654770,4,12
ES,1987,4715180,3,13
ES,1987,4679333,3,13
ES,1987,4681198,3,13
ES,1987,4692805,3,13
ES,1987,4665099,3,13
ES,1987,4665797,3,13
ES,1987,4665826,3,13
ES,1987,4666192,3,13
ES,1987,4674012,3,13
ES,1987,4638918,3,13
ES,1987,4639629,3,13
ES,1987,4641459,3,13
ES,1987,4649534,3,13
ES,1987,4634026,3,13
ES,1987,4694755,3,13
ES,1987,4714065,2,14
ES,1987,4691523,2,14
ES,1987,4660459,2,14
ES,1987,4663087,2,14
ES,1987,4640683,2,14
ES,1987,4641593,2,14
ES,1987,4641691,2,14
ES,1987,4641769,2,14
ES,1987,4643445,2,14
ES,1987,4651467,2,14
ES,1987,4693524,2,14
ES,1987,4704751,2,14
ES,1987,4706346,2,14
ES,1987,4708744,2,14
ES,1987,4715514,1,15
ES,1987,4677124,1,15
ES,1987,4679523,1,15
ES,1987,4679876,1,15
ES,1987,4685298,1,15
ES,1987,4688383,1,15
ES,1987,4688414,1,15
ES,1987,4690945,1,15
ES,1987,4656796,1,15
ES,1987,4660396,1,15
ES,1987,4663174,1,15
ES,1987,4663907,1,15
ES,1987,4663947,1,15
ES,1987,4665962,1,15
ES,1987,4668495,1,15
ES,1987,4670231,1,15
ES,1987,4671320,1,15
ES,1987,4672948,1,15
ES,1987,4643102,1,15
ES,1987,4645578,1,15
ES,1987,4633581,1,15
ES,1987,4694795,1,15
ES,1987,4694841,1,15
ES,1987,4699057,1,15
ES,1987,4700789,1,15
ES,1987,4702076,1,15
ES,1987,4702227,1,15
ES,1987,4706559,1,15
ES,1987,4707978,1,15
ES,1987,4710997,1,15
ES,1988,4721303,28,1
ES,1988,4747526,19,2
ES,1988,4743898,13,3
ES,1988,4782482,13,3
ES,1988,4753538,13,3
ES,1988,4740668,11,4
ES,1988,4790753,11,4
ES,1988,4729374,10,5
ES,1988,4752892,10,5
ES,1988,4773699,9,6
ES,1988,4723774,9,6
ES,1988,4738810,8,7
ES,1988,4727080,8,7
ES,1988,4727802,7,8
ES,1988,4791705,7,8
ES,1988,4741161,6,9
ES,1988,4774430,6,9
ES,1988,4721591,6,9
ES,1988,4727066,6,9
ES,1988,4741135,5,10
ES,1988,4777879,5,10
ES,1988,4779372,5,10
ES,1988,4784616,5,10
ES,1988,4787224,5,10
ES,1988,4754936,5,10
ES,1988,4759323,5,10
ES,1988,4790793,5,10
ES,1988,4732385,4,11
ES,1988,4733764,4,11
ES,1988,4741260,4,11
ES,1988,4776941,4,11
ES,1988,4749287,4,11
ES,1988,4751902,4,11
ES,1988,4751903,4,11
ES,1988,4765746,4,11
ES,1988,4789264,4,11
ES,1988,4731075,3,12
ES,1988,4742932,3,12
ES,1988,4780973,3,12
ES,1988,4783887,3,12
ES,1988,4785487,3,12
ES,1988,4722931,3,12
ES,1988,4727626,3,12
ES,1988,4729226,3,12
ES,1988,4749790,3,12
ES,1988,4756772,3,12
ES,1988,4762040,3,12
ES,1988,4789800,3,12
ES,1988,4732429,2,13
ES,1988,4736184,2,13
ES,1988,4742960,2,13
ES,1988,4767851,2,13
ES,1988,4770156,2,13
ES,1988,4771602,2,13
ES,1988,4777872,2,13
ES,1988,4780004,2,13
ES,1988,4780803,2,13
ES,1988,4717041,2,13
ES,1988,4724740,2,13
ES,1988,4753074,2,13
ES,1988,4757836,2,13
ES,1988,4765369,2,13
ES,1988,4789319,2,13
ES,1988,4791475,2,13
ES,1988,4739592,1,14
ES,1988,4744283,1,14
ES,1988,4746312,1,14
ES,1988,4748020,1,14
ES,1988,4767629,1,14
ES,1988,4767767,1,14
ES,1988,4772618,1,14
ES,1988,4773527,1,14
ES,1988,4774820,1,14
ES,1988,4778160,1,14
ES,1988,4779180,1,14
ES,1988,4782069,1,14
ES,1988,4785788,1,14
ES,1988,4787341,1,14
ES,1988,4721012,1,14
ES,1988,4728655,1,14
ES,1988,4730095,1,14
ES,1988,4748912,1,14
ES,1988,4749377,1,14
ES,1988,4751832,1,14
ES,1988,4752261,1,14
ES,1988,4754090,1,14
ES,1988,4758930,1,14
ES,1988,4761657,1,14
ES,1988,4765460,1,14
ES,1988,4767462,1,14
ES,1988,4789083,1,14
ES,1988,4792778,1,14
ES,1989,4826157,30,1
ES,1989,4877020,22,2
ES,1989,4874863,21,3
ES,1989,4845629,14,4
ES,1989,4853866,12,5
ES,1989,4859964,12,5
ES,1989,4819996,12,5
ES,1989,4869355,12,5
ES,1989,4871171,12,5
ES,1989,4838920,11,6
ES,1989,4797785,10,7
ES,1989,4876555,10,7
ES,1989,4885447,9,8
ES,1989,4852473,9,8
ES,1989,4799620,9,8
ES,1989,4832162,9,8
ES,1989,4879979,8,9
ES,1989,4850699,8,9
ES,1989,4815170,7,10
ES,1989,4877780,7,10
ES,1989,4887705,6,11
ES,1989,4843747,6,11
ES,1989,4795268,6,11
ES,1989,4799406,6,11
ES,1989,4883251,5,12
ES,1989,4850626,5,12
ES,1989,4857885,5,12
ES,1989,4797044,5,12
ES,1989,4835872,5,12
ES,1989,4837039,5,12
ES,1989,4838726,5,12
ES,1989,4841599,5,12
ES,1989,4809970,5,12
ES,1989,4815835,5,12
ES,1989,4844341,4,13
ES,1989,4859082,4,13
ES,1989,4801333,4,13
ES,1989,4829628,4,13
ES,1989,4819749,4,13
ES,1989,4863033,4,13
ES,1989,4876283,4,13
ES,1989,4877632,4,13
ES,1989,4879439,3,14
ES,1989,4887834,3,14
ES,1989,4888848,3,14
ES,1989,4833297,3,14
ES,1989,4834172,3,14
ES,1989,4834331,3,14
ES,1989,4840597,3,14
ES,1989,4811497,3,14
ES,1989,4815992,3,14
ES,1989,4820739,3,14
ES,1989,4871890,3,14
ES,1989,4880256,2,15
ES,1989,4880894,2,15
ES,1989,4886648,2,15
ES,1989,4860557,2,15
ES,1989,4795171,2,15
ES,1989,4801220,2,15
ES,1989,4806480,2,15
ES,1989,4824177,2,15
ES,1989,4826438,2,15
ES,1989,4831057,2,15
ES,1989,4834578,2,15
ES,1989,4838027,2,15
ES,1989,4841791,2,15
ES,1989,4807536,2,15
ES,1989,4813638,2,15
ES,1989,4815390,2,15
ES,1989,4870993,2,15
ES,1989,4880109,1,16
ES,1989,4881384,1,16
ES,1989,4882986,1,16
ES,1989,4883797,1,16
ES,1989,4844900,1,16
ES,1989,4846093,1,16
ES,1989,4848226,1,16
ES,1989,4854426,1,16
ES,1989,4857194,1,16
ES,1989,4859218,1,16
ES,1989,4859478,1,16
ES,1989,4797270,1,16
ES,1989,4802075,1,16
ES,1989,4803745,1,16
ES,1989,4806128,1,16
ES,1989,4828992,1,16
ES,1989,4829915,1,16
ES,1989,4832749,1,16
ES,1989,4835179,1,16
ES,1989,4836424,1,16
ES,1989,4807690,1,16
ES,1989,4813220,1,16
ES,1989,4863569,1,16
ES,1989,4864840,1,16
ES,1989,4865212,1,16
ES,1989,4865527,1,16
ES,1989,4869153,1,16
ES,1989,4869661,1,16
ES,1989,4875804,1,16
ES,1990,4919653,29,1
ES,1990,4941595,18,2
ES,1990,4951791,14,3
ES,1990,4950243,11,4
ES,1990,4955860,11,4
ES,1990,4962877,11,4
ES,1990,4900386,10,5
ES,1990,4938875,10,5
ES,1990,4944302,9,6
ES,1990,4973308,9,6
ES,1990,4927926,9,6
ES,1990,4905456,8,7
ES,1990,4912257,8,7
ES,1990,4966539,8,7
ES,1990,4932112,8,7
ES,1990,4940260,8,7
ES,1990,4972768,8,7
ES,1990,4917222,8,7
ES,1990,4909001,7,8
ES,1990,4934479,7,8
ES,1990,4947662,7,8
ES,1990,4974257,7,8
ES,1990,4892004,6,9
ES,1990,4893477,6,9
ES,1990,4905534,6,9
ES,1990,4919658,6,9
ES,1990,4919722,6,9
ES,1990,4892327,5,10
ES,1990,4893706,5,10
ES,1990,4902007,5,10
ES,1990,4905834,5,10
ES,1990,4959206,5,10
ES,1990,4933306,5,10
ES,1990,4939124,5,10
ES,1990,4923024,5,10
ES,1990,4923113,5,10
ES,1990,4900515,4,11
ES,1990,4906398,4,11
ES,1990,4932790,4,11
ES,1990,4941610,4,11
ES,1990,4921436,4,11
ES,1990,4928470,4,11
ES,1990,4898886,3,12
ES,1990,4903706,3,12
ES,1990,4904686,3,12
ES,1990,4952592,3,12
ES,1990,4958410,3,12
ES,1990,4966956,3,12
ES,1990,4932547,3,12
ES,1990,4934161,3,12
ES,1990,4940706,3,12
ES,1990,4942850,3,12
ES,1990,4975646,3,12
ES,1990,4978838,3,12
ES,1990,4921288,3,12
ES,1990,4921439,3,12
ES,1990,4928808,3,12
ES,1990,4931007,3,12
ES,1990,4931346,3,12
ES,1990,4892185,2,13
ES,1990,4892995,2,13
ES,1990,4894449,2,13
ES,1990,4900046,2,13
ES,1990,4910911,2,13
ES,1990,4911071,2,13
ES,1990,4911650,2,13
ES,1990,4952417,2,13
ES,1990,4953725,2,13
ES,1990,4958464,2,13
ES,1990,4964379,2,13
ES,1990,4965365,2,13
ES,1990,4937236,2,13
ES,1990,4979258,2,13
ES,1990,4979315,2,13
ES,1990,4980362,2,13
ES,1990,4917075,2,13
ES,1990,4924685,2,13
ES,1990,4924722,2,13
ES,1990,4927031,2,13
ES,1990,4895278,1,14
ES,1990,4898043,1,14
ES,1990,4898615,1,14
ES,1990,4899802,1,14
ES,1990,4905584,1,14
ES,1990,4911222,1,14
ES,1990,4915542,1,14
ES,1990,4951378,1,14
ES,1990,4956466,1,14
ES,1990,4957464,1,14
ES,1990,4960429,1,14
ES,1990,4961838,1,14
ES,1990,4964274,1,14
ES,1990,4965928,1,14
ES,1990,4965929,1,14
ES,1990,4932459,1,14
ES,1990,4936253,1,14
ES,1990,4943054,1,14
ES,1990,4969503,1,14
ES,1990,4970764,1,14
ES,1990,4971746,1,14
ES,1990,4974341,1,14
ES,1990,4974527,1,14
ES,1990,4977387,1,14
ES,1990,4977983,1,14
ES,1990,4978687,1,14
ES,1991,5049133,28,1
ES,1991,4983381,25,2
ES,1991,5001050,17,3
ES,1991,5019043,16,4
ES,1991,5065852,16,4
ES,1991,5037090,14,5
ES,1991,5064105,14,5
ES,1991,4994442,13,6
ES,1991,5007380,12,7
ES,1991,5005837,10,8
ES,1991,5059852,10,8
ES,1991,5067601,10,8
ES,1991,4990722,9,9
ES,1991,5004335,9,9
ES,1991,5066500,9,9
ES,1991,4981955,9,9
ES,1991,5011928,8,10
ES,1991,5013870,8,10
ES,1991,5017320,8,10
ES,1991,5018437,8,10
ES,1991,5030342,8,10
ES,1991,5004138,8,10
ES,1991,5065868,8,10
ES,1991,5054527,7,11
ES,1991,5013432,7,11
ES,1991,4995680,7,11
ES,1991,5061003,7,11
ES,1991,5053766,6,12
ES,1991,5058456,6,12
ES,1991,5025958,6,12
ES,1991,4989872,6,12
ES,1991,5046535,5,13
ES,1991,5047282,5,13
ES,1991,5026858,5,13
ES,1991,4989889,5,13
ES,1991,4991616,5,13
ES,1991,5064102,5,13
ES,1991,5074858,5,13
ES,1991,5077454,5,13
ES,1991,4981076,5,13
ES,1991,5054164,4,14
ES,1991,4998393,4,14
ES,1991,5001954,4,14
ES,1991,5070709,4,14
ES,1991,5041961,3,15
ES,1991,5042981,3,15
ES,1991,5044022,3,15
ES,1991,5046332,3,15
ES,1991,5050426,3,15
ES,1991,5055160,3,15
ES,1991,5058274,3,15
ES,1991,5005543,3,15
ES,1991,5007622,3,15
ES,1991,5013147,3,15
ES,1991,5020581,3,15
ES,1991,5021582,3,15
ES,1991,5021631,3,15
ES,1991,5022238,3,15
ES,1991,5033929,3,15
ES,1991,5037913,3,15
ES,1991,5037988,3,15
ES,1991,5039360,3,15
ES,1991,4988180,3,15
ES,1991,4989661,3,15
ES,1991,5069387,3,15
ES,1991,5045052,2,16
ES,1991,5048352,2,16
ES,1991,5053686,2,16
ES,1991,5010049,2,16
ES,1991,5010626,2,16
ES,1991,5012584,2,16
ES,1991,5012734,2,16
ES,1991,5015656,2,16
ES,1991,5016345,2,16
ES,1991,5022770,2,16
ES,1991,5026035,2,16
ES,1991,4987918,2,16
ES,1991,4997843,2,16
ES,1991,5000228,2,16
ES,1991,5004460,2,16
ES,1991,5060524,2,16
ES,1991,5060782,2,16
ES,1991,5063645,2,16
ES,1991,5067634,2,16
ES,1991,5071140,2,16
ES,1991,5076679,2,16
ES,1991,4983882,2,16
ES,1991,5050250,1,17
ES,1991,5052465,1,17
ES,1991,5054386,1,17
ES,1991,5054734,1,17
ES,1991,5057471,1,17
ES,1991,5058618,1,17
ES,1991,5009415,1,17
ES,1991,5012657,1,17
ES,1991,5025525,1,17
ES,1991,5025675,1,17
ES,1991,5027927,1,17
ES,1991,5030161,1,17
ES,1991,5030285,1,17
ES,1991,5031375,1,17
ES,1991,5036759,1,17
ES,1991,5041557,1,17
ES,1991,4992017,1,17
ES,1991,4995849,1,17
ES,1991,4999088,1,17
ES,1991,5002425,1,17
ES,1991,5065854,1,17
ES,1991,5071343,1,17
ES,1991,5072665,1,17
ES,1991,5072783,1,17
ES,1991,5075307,1,17
ES,1991,5075512,1,17
ES,1991,4982560,1,17
ES,1991,4986523,1,17
ES,1992,5114410,23,1
ES,1992,5094734,19,2
ES,1992,5120215,15,3
ES,1992,5109622,12,4
ES,1992,5144856,12,4
ES,1992,5158314,9,5
ES,1992,5128343,9,5
ES,1992,5084564,9,5
ES,1992,5163793,8,6
ES,1992,5126735,8,6
ES,1992,5078967,8,6
ES,1992,5107652,7,7
ES,1992,5110773,7,7
ES,1992,5137595,7,7
ES,1992,5169662,7,7
ES,1992,5152634,7,7
ES,1992,5088389,7,7
ES,1992,5135104,6,8
ES,1992,5146840,6,8
ES,1992,5173923,6,8
ES,1992,5175743,6,8
ES,1992,5162323,6,8
ES,1992,5115965,6,8
ES,1992,5129107,6,8
ES,1992,5175744,5,9
ES,1992,5154601,5,9
ES,1992,5098446,4,10
ES,1992,5105735,4,10
ES,1992,5107331,4,10
ES,1992,5133471,4,10
ES,1992,5137391,4,10
ES,1992,5138648,4,10
ES,1992,5170699,4,10
ES,1992,5166205,4,10
ES,1992,5095680,4,10
ES,1992,5099224,3,11
ES,1992,5101594,3,11
ES,1992,5114080,3,11
ES,1992,5133250,3,11
ES,1992,5138092,3,11
ES,1992,5139126,3,11
ES,1992,5145690,3,11
ES,1992,5146026,3,11
ES,1992,5149707,3,11
ES,1992,5152430,3,11
ES,1992,5156513,3,11
ES,1992,5157158,3,11
ES,1992,5164250,3,11
ES,1992,5165511,3,11
ES,1992,5120713,3,11
ES,1992,5121678,3,11
ES,1992,5092811,3,11
ES,1992,5097573,2,12
ES,1992,5107132,2,12
ES,1992,5133744,2,12
ES,1992,5135121,2,12
ES,1992,5137567,2,12
ES,1992,5139007,2,12
ES,1992,5141091,2,12
ES,1992,5077851,2,12
ES,1992,5170972,2,12
ES,1992,5162967,2,12
ES,1992,5165951,2,12
ES,1992,5169378,2,12
ES,1992,5118617,2,12
ES,1992,5122595,2,12
ES,1992,5123805,2,12
ES,1992,5087621,2,12
ES,1992,5092508,2,12
ES,1992,5097876,1,13
ES,1992,5098214,1,13
ES,1992,5102283,1,13
ES,1992,5108223,1,13
ES,1992,5113922,1,13
ES,1992,5134151,1,13
ES,1992,5134786,1,13
ES,1992,5135943,1,13
ES,1992,5145035,1,13
ES,1992,5150805,1,13
ES,1992,5151154,1,13
ES,1992,5152573,1,13
ES,1992,5153375,1,13
ES,1992,5154610,1,13
ES,1992,5154721,1,13
ES,1992,5156000,1,13
ES,1992,5115535,1,13
ES,1992,5118227,1,13
ES,1992,5125938,1,13
ES,1992,5127311,1,13
ES,1992,5128501,1,13
ES,1992,5130327,1,13
ES,1992,5132304,1,13
ES,1992,5081319,1,13
ES,1992,5086963,1,13
ES,1992,5088684,1,13
ES,1992,5096258,1,13
ES,1993,5207676,21,1
ES,1993,5191679,13,2
ES,1993,5217228,13,2
ES,1993,5271347,9,3
ES,1993,5270704,8,4
ES,1993,5273604,8,4
ES,1993,5224199,8,4
ES,1993,5199765,7,5
ES,1993,5200226,7,5
ES,1993,5177768,7,5
ES,1993,5187341,7,5
ES,1993,5188225,7,5
ES,1993,5222921,7,5
ES,1993,5227486,7,5
ES,1993,5265493,6,6
ES,1993,5178830,6,6
ES,1993,5209340,6,6
ES,1993,5214040,6,6
ES,1993,5269216,5,7
ES,1993,5232456,5,7
ES,1993,5247765,5,7
ES,1993,5193754,5,7
ES,1993,5205271,5,7
ES,1993,5265710,5,7
ES,1993,5182281,5,7
ES,1993,5186369,5,7
ES,1993,5209157,5,7
ES,1993,5273145,4,8
ES,1993,5237913,4,8
ES,1993,5245410,4,8
ES,1993,5246303,4,8
ES,1993,5191956,4,8
ES,1993,5198543,4,8
ES,1993,5205387,4,8
ES,1993,5208246,4,8
ES,1993,5252824,4,8
ES,1993,5261038,4,8
ES,1993,5262697,4,8
ES,1993,5223504,4,8
ES,1993,5268079,3,9
ES,1993,5270512,3,9
ES,1993,5271626,3,9
ES,1993,5229509,3,9
ES,1993,5232488,3,9
ES,1993,5232706,3,9
ES,1993,5238087,3,9
ES,1993,5241893,3,9
ES,1993,5192305,3,9
ES,1993,5193234,3,9
ES,1993,5195749,3,9
ES,1993,5197586,3,9
ES,1993,5197872,3,9
ES,1993,5260078,3,9
ES,1993,5261292,3,9
ES,1993,5176519,3,9
ES,1993,5178634,3,9
ES,1993,5178690,3,9
ES,1993,5182280,3,9
ES,1993,5183821,3,9
ES,1993,5211523,3,9
ES,1993,5237353,2,10
ES,1993,5199132,2,10
ES,1993,5201770,2,10
ES,1993,5208393,2,10
ES,1993,5248023,2,10
ES,1993,5250151,2,10
ES,1993,5257911,2,10
ES,1993,5259265,2,10
ES,1993,5265702,2,10
ES,1993,5179228,2,10
ES,1993,5222522,2,10
ES,1993,5225592,2,10
ES,1993,5226433,2,10
ES,1993,5267316,1,11
ES,1993,5268271,1,11
ES,1993,5269773,1,11
ES,1993,5272170,1,11
ES,1993,5274234,1,11
ES,1993,5228647,1,11
ES,1993,5228708,1,11
ES,1993,5233647,1,11
ES,1993,5238441,1,11
ES,1993,5240137,1,11
ES,1993,5241581,1,11
ES,1993,5243110,1,11
ES,1993,5190492,1,11
ES,1993,5198496,1,11
ES,1993,5201141,1,11
ES,1993,5201683,1,11
ES,1993,5203995,1,11
ES,1993,5205760,1,11
ES,1993,5205963,1,11
ES,1993,5206608,1,11
ES,1993,5207326,1,11
ES,1993,5248591,1,11
ES,1993,5249516,1,11
ES,1993,5250003,1,11
ES,1993,5256129,1,11
ES,1993,5256665,1,11
ES,1993,5257059,1,11
ES,1993,5257161,1,11
ES,1993,5257512,1,11
ES,1993,5257831,1,11
ES,1993,5259571,1,11
ES,1993,5259944,1,11
ES,1993,5263298,1,11
ES,1993,5265494,1,11
ES,1993,5176075,1,11
ES,1993,5186210,1,11
ES,1993,5209150,1,11
ES,1993,5209393,1,11
ES,1993,5217481,1,11
ES,1993,5224499,1,11
ES,1994,5275599,12,1
ES,1994,5327990,9,2
ES,1994,5372977,8,3
ES,1994,5339594,6,4
ES,1994,5282409,6,4
ES,1994,5316120,6,4
ES,1994,5318807,6,4
ES,1994,5364149,5,5
ES,1994,5285902,4,6
ES,1994,5292739,4,6
ES,1994,5364373,4,6
ES,1994,5367968,4,6
ES,1994,5314085,4,6
ES,1994,5316431,4,6
ES,1994,5322850,4,6
ES,1994,5369830,3,7
ES,1994,5289994,3,7
ES,1994,5292022,3,7
ES,1994,5293022,3,7
ES,1994,5294283,3,7
ES,1994,5296872,3,7
ES,1994,5297666,3,7
ES,1994,5300148,3,7
ES,1994,5324427,3,7
ES,1994,5340359,3,7
ES,1994,5344293,3,7
ES,1994,5366265,3,7
ES,1994,5316382,3,7
ES,1994,5318336,3,7
ES,1994,5373198,2,8
ES,1994,5376631,2,8
ES,1994,5292076,2,8
ES,1994,5295494,2,8
ES,1994,5301635,2,8
ES,1994,5341080,2,8
ES,1994,5349724,2,8
ES,1994,5351266,2,8
ES,1994,5351505,2,8
ES,1994,5355254,2,8
ES,1994,5355886,2,8
ES,1994,5367521,2,8
ES,1994,5368149,2,8
ES,1994,5368732,2,8
ES,1994,5276055,2,8
ES,1994,5277011,2,8
ES,1994,5277102,2,8
ES,1994,5279434,2,8
ES,1994,5311980,2,8
ES,1994,5313973,2,8
ES,1994,5314163,2,8
ES,1994,5370231,1,9
